CustomerID,OrderID,Sales,TransactionDate
HARRJ14774,01085W2KMSS ,"$1,704.33 ",20150115
SANTK41144,01085W2KNAH ,$526.96 ,20150113
FELIA80562,01085W2KNAV ,$251.50 ,20150110
DANIJ644Z7,01085W2KNAW ,$716.40 ,20150112
REINR73415,01085W2KNBD ,$706.16 ,20150115
ZINKJ94334,010850AKIYY ,$16.49 ,20150108
BOLLM31603,01095A1KOKE ,$107.95 ,20150113
GIBSN81318,01095A1KOXL ,"$2,140.51 ",20150115
KNELS81007,01095A1KPZA ,"$1,822.99 ",20150114
PARSJ71124,01095A1KQNV ,$918.00 ,20150113
KELLC34978,01095A1KQWQ ,$6.74 ,20150109
ROBIJ64563,01095A1KRAM ,$997.87 ,20150114
MAZUG54074,01095A1KSUQ ,"$3,600.72 ",20150114
COLIT81746,01095A1KSWW ,"$2,806.92 ",20150113
FERRJ81429,01095CVKQEG ,$53.18 ,20150109
BLAKD50034,01095CVKRGW ,$316.92 ,20150112
DAVIJ81641,01095CVKSFZ ,"$1,138.90 ",20150109
GUTIA24926,01095CVKSSK ,$798.69 ,20150110
GUTIA24926,01095CVKSUD ,$390.78 ,20150113
LUCIG81761,01095CVKSXG ,$609.39 ,20150114
JOSEC38441,01095C1KRUS ,$876.32 ,20150113
SAEZL81597,01095C1KSJN ,$614.06 ,20150113
TONEG83042,01095C1KSLU ,$829.43 ,20150113
MAZZA90701,01095C5KOBZ ,$467.89 ,20150109
PUJOP26449,01095C5KPLU ,"$2,750.10 ",20150112
COYLB27144,01095C5KPZM ,"$1,029.43 ",20150113
RICCA74110,01095C5KQJY ,"$1,230.47 ",20150114
HUGHV91438,01095SVKOLZ ,$66.63 ,20150109
KNOXM64575,01095SVKORN ,$413.64 ,20150109
VEROV50757,01095SVKOUI ,$33.48 ,20150109
JUNGJ53765,01095SVKOVR ,$95.26 ,20150109
FUMAA42360,01095SVKPBR ,$931.33 ,20150110
CAMPL71997,01095SVKPQF ,$410.40 ,20150109
ENGLG53142,01095SVKQJH ,$578.88 ,20150110
GRIFP18046,01095SVKRLW ,$49.90 ,20150112
LEVIM81572,01095SVKROX ,$541.08 ,20150110
FORA239   ,01095SVKSIJ ,$205.20 ,20150109
POSTT34575,01095SVKSWG ,$704.17 ,20150113
POSTT34575,01095SVKSWGA,$190.07 ,20150115
DUSZA93112,010950AKOVF ,$300.00 ,20150112
MALAD13095,010950AKQDJ ,"$2,060.64 ",20150114
CUDAA94950,010950AKQWJ ,$172.80 ,20150113
PIERM83098,010950AKRAC ,"$2,050.87 ",20150110
BERGR33543,010950AKSHD ,$466.51 ,20150113
TRAVC91084,010950CKNVJ ,$962.95 ,20150114
YONGR62931,010950CKOSP ,$598.08 ,20150114
MURPD81484,010950CKQSM ,"$2,395.52 ",20150114
KRAMF18668,010950CKSKY ,$766.12 ,20150113
BARNA81703,010950CKSQA ,"$1,943.99 ",20150110
SERVK70895,01095C6KOGV ,$450.00 ,20150115
SERVK70895,01095C6KOHO ,$630.00 ,20150113
KISHL81394,01095C6KPTL ,"$1,398.40 ",20150113
WILSN81435,01095C6KQFZ ,$962.47 ,20150113
BARRP81465,01095C6KQMH ,"$1,685.65 ",20150115
ALDEA13707,01095C6KRDZ ,"$1,741.96 ",20150110
TAKEA74124,01095C9KSKW ,$817.83 ,20150113
RICHJ45932,01095D1KQKM ,$99.95 ,20150109
MUSAK81693,01095D1KSOW ,$881.00 ,20150110
SMITN34564,01095G2KSGB ,$533.38 ,20150113
BAGBD67077,01095G3KOVL ,"$3,181.22 ",20150113
OKPOI73104,01095G3KPLM ,"$1,094.14 ",20150113
PILGE54643,01095G3KPWI ,$412.64 ,20150113
POLAA81562,01095G3KRNP ,$685.86 ,20150109
TORRL81561,01095G3KRNT ,$813.24 ,20150110
GUZMJ81645,01095G3KSHC ,"$4,000.00 ",20150113
GOMER12383,01095G3KSLM ,"$1,850.00 ",20150109
RODDL81368,01095G4KPRA ,$191.03 ,20150109
MOLIP81439,01095G4KQHA ,$118.67 ,20150109
KOCHL35538,01095G4KQUX ,"$1,197.52 ",20150115
SOTOZ31437,01095G4KRHW ,"$1,203.01 ",20150115
MARQL720Z0,01095G4KRJG ,"$1,164.91 ",20150115
LELIN81540,01095G4KRLK ,"$1,512.22 ",20150114
CHERL98782,01095G4KRYMA,$662.28 ,20150114
LEEYE81627,01095G4KSDX ,"$1,162.74 ",20150113
JEMER12728,01095G4KSFT ,$494.29 ,20150113
FOLSC81689,01095G4KSRK ,"$1,109.38 ",20150110
FORGF81740,01095G4KSVT ,"$1,062.51 ",20150113
KIRKV29074,01095P3KQES ,$70.99 ,20150109
ABRUL81475,01095P3KQQC ,"$1,047.53 ",20150114
WAPLE25864,01095P3KRGI ,"$2,592.65 ",20150115
MORAD81652,01095P3KSJP ,"$3,681.27 ",20150113
BORIR16435,01095P3KSTW ,"$1,796.65 ",20150113
PROUS78876,01095R4KOZY ,$290.52 ,20150109
SCHIK81966,01095R4KPAK ,"$1,360.69 ",20150113
FEDEC81336,01095R4KPCR ,$319.00 ,20150113
MARTL63003,01095R4KRHM ,$646.92 ,20150113
MEYEV81574,01095R4KRQP ,"$2,460.13 ",20150113
DUFFK81749,01095R4KSWX ,$190.08 ,20150113
DUFFK81749,01095R4KSWXA,"$2,298.19 ",20150115
WATCM91263,01095R4KSXC ,"$1,598.29 ",20150114
SMILP64506,01095R4KSYF ,$267.84 ,20150109
SMILP64506,01095R4KSYJ ,"$1,017.49 ",20150114
KRAFK95176,01095R4KSYK ,"$3,292.25 ",20150114
ALLIT27768,01095R4KSZU ,$138.24 ,20150110
ALLIT27768,01095R4KSZV ,$258.12 ,20150114
SMILP64506,01095R4KTBP ,$16.20 ,20150109
MIRVI81334,010950EKPDG ,"$5,675.24 ",20150115
SCHIM13038,010950EKQTU ,$27.00 ,20150109
BRUNJ83383,010950EKRVF ,$101.10 ,20150113
PEPPA44821,010950EKSBC ,$533.47 ,20150113
WHIPT85990,010950EKSDZ ,$106.92 ,20150115
NORT353   ,010950EKSKN ,"$2,710.80 ",20150113
MILLJ43169,010950EKSWF ,$680.40 ,20150113
IANNJ56592,01105A1KVTX ,"$1,971.00 ",20150113
COYNE82121,01105A1KVUE ,$506.52 ,20150113
BUKOK82135,01105A1KVWS ,"$3,238.87 ",20150113
KLEEE28760,01105A1KWDQ ,"$1,014.07 ",20150113
CARLD82177,01105A1KWFN ,$376.92 ,20150110
SEBUE82216,01105A1KWQC ,"$1,204.15 ",20150113
YOUNS51723,01095K5KQSR ,$993.49 ,20150110
MOREJ95945,01095K6KOIU ,"$2,958.98 ",20150113
MOREJ95945,01095K6KOJC ,$161.95 ,20150109
WILSE28793,01095K6KPVR ,"$2,329.38 ",20150113
BIDDL75873,01095K6KRGF ,"$1,042.04 ",20150114
CUNNS456Z6,01095K9KPHO ,$26.50 ,20150109
WERBC81383,01095K9KPQP ,"$2,012.89 ",20150110
TREMS66392,01095K9KPRU ,"$1,174.37 ",20150113
MAHEB87701,01095K9KQYY ,$810.85 ,20150114
CAMEE81537,01095K9KRIH ,$736.70 ,20150113
LUNNR55819,01095M4KSUG ,$185.91 ,20150112
FLETA55750,01095M4KSUM ,"$2,802.13 ",20150113
BONVC56719,01095M4KTBN ,"$4,066.05 ",20150114
RAMOD81329,01095M5KPAN ,"$3,525.44 ",20150114
STAMM81441,01095M5KQHD ,$478.58 ,20150113
BARNC81508,01095M5KQZK ,$972.58 ,20150112
GILSA72194,01095M5KRVS ,$738.14 ,20150112
TALOM69411,01095P3KOFV ,"$1,090.74 ",20150110
NELSB48221,01095P3KOSY ,"$1,538.01 ",20150114
CIOFS65212,01095P3KPCG ,$210.94 ,20150115
LOUDT58342,01095P3KPFF ,"$1,584.00 ",20150115
LOUDT58342,01095P3KPFO ,$30.21 ,20150109
TOWNR58965,01095P3KPPO ,$326.48 ,20150113
PLEAN81291,010950GKONQ ,$729.93 ,20150112
BOWL125   ,010950GKORE ,$186.28 ,20150113
BOSCT31059,010950GKRPP ,"$2,050.87 ",20150114
KUKES81280,010950HKOJQ ,"$2,517.45 ",20150113
MCDOP419Z1,010950HKPCC ,"$1,484.38 ",20150112
KUPIB81386,010950HKPRW ,"$1,022.14 ",20150112
TRIB101   ,010950HKPXK ,$674.20 ,20150115
CORBR810Z5,010950TKRRF ,"$1,079.09 ",20150113
SHERR81603,010950TKRVH ,"$2,357.56 ",20150113
COSTD40132,010950TKRXE ,$28.44 ,20150109
CASTE73236,010950TKRXK ,$18.98 ,20150109
KELLJ99358,010950TKRZH ,$28.44 ,20150109
SHEED82905,01105C6LASN ,"$1,050.68 ",20150115
GOPIJ84935,01105C6LBPL ,"$4,054.01 ",20150113
NOLEJ68708,01105C6LBTS ,"$8,045.01 ",20150113
SANTJ47313,01105C6LDHC ,"$1,147.52 ",20150114
CALLC06365,01105C6LDRU ,"$8,488.80 ",20150114
PEZZD82616,01105C7KUOA ,"$4,268.20 ",20150113
PUCKM22714,01105C7KWIO ,$684.89 ,20150115
KOTYB82262,01105C7KWVM ,"$2,483.27 ",20150113
LARKJ28425,01105C7KYNB ,$584.93 ,20150113
ROMAS82629,01105C7KZEQ ,$531.75 ,20150113
MCNEB81553,01105C7KZGM ,$308.42 ,20150112
HEREJ82669,01105C7KZJQ ,"$3,349.97 ",20150115
HICKD38069,01105C7KZSV ,$146.71 ,20150110
HICKD38069,01105C7KZWX ,$153.13 ,20150110
BREWJ82872,01105C7LAOI ,"$1,213.24 ",20150115
CHIAA132Z5,01105C7LAQJ ,$148.68 ,20150112
DAMAJ75343,01105C7LDMW ,"$1,282.47 ",20150114
ROBIS14222,01105C8KTPF ,$191.38 ,20150113
ADAMC26875,01105C8KTTU ,$180.74 ,20150114
CONAS81850,01105C8KTUC ,$675.28 ,20150115
BETTB11964,01105C8KTZG ,"$1,105.99 ",20150115
GREED83117,01105C8KUQS ,"$3,410.23 ",20150113
PACIM59844,01105C8KUUO ,"$1,685.58 ",20150114
MALAV82127,01105C8KVUY ,$191.22 ,20150112
CLEAR45626,01105C8KVVA ,$456.24 ,20150112
MALAV82127,01105C8KVZU ,"$6,041.37 ",20150114
RICHR31675,01105C8KWDW ,$461.65 ,20150113
DEMER80746,01105C8KWHX ,"$1,556.91 ",20150113
MAHOX24413,01105C8KXOL ,"$3,084.15 ",20150115
ARNAK16861,01105C8KXQB ,"$1,376.38 ",20150114
MOLLT82429,01105C8KXYU ,"$2,371.13 ",20150115
PAGES46896,01105C8KYGX ,$430.66 ,20150112
MARTT61450,01105C8KYIO ,"$1,389.94 ",20150114
KURRM66467,01105C8KYIR ,"$1,236.85 ",20150115
HOXIJ19281,01105E2KUAV ,"$3,170.30 ",20150113
GOTCP449Z4,01105E2KUIA ,"$2,381.95 ",20150112
TALBS87870,01105E2KUUN ,$319.83 ,20150113
KACZL54116,01105E2KUWJ ,"$3,123.28 ",20150114
WHITV81999,01105E2KUXP ,$188.32 ,20150113
LARIA82019,01105E2KVBO ,$649.49 ,20150113
QUIGM82033,01105E2KVDM ,"$1,917.39 ",20150113
SEVEJ27085,01105E2KVJP ,"$1,045.00 ",20150114
MELCC82067,01105E2KVMZ ,$556.29 ,20150114
DAMIV59234,01105E2KVXX ,"$3,175.65 ",20150113
DAMIV59234,01105E2KVXXA,$96.30 ,20150114
HODGP92710,01105E2KWAP ,$546.93 ,20150113
KRASC11676,01105E2KWCZ ,$619.48 ,20150113
CROCR68150,01105E2KWER ,$919.08 ,20150113
MCCOS82840,01105E2KWKC ,"$1,653.10 ",20150113
KLEII83063,01105E3LBRW ,$33.67 ,20150110
JOHNS82507,01105H2KYKO ,"$2,444.28 ",20150115
INGRB61428,01105H2KYLK ,$195.98 ,20150112
LOPEC81363,01105H2KYPO ,"$3,912.80 ",20150112
MINKI18937,01105H2KYQT ,"$1,580.81 ",20150115
PIETA28001,01105H2KYQX ,$153.51 ,20150110
RICHS67885,01105H2KYTI ,$65.27 ,20150112
MITCG64036,01105H2KYVT ,"$1,410.97 ",20150113
VANVP79631,01105H2KZEB ,$57.10 ,20150111
SCOTB82657,01105H2KZMI ,"$1,604.82 ",20150113
DAUTA82843,01105H2LAIW ,"$1,323.81 ",20150113
JOHNS41248,01105H2LAPA ,"$1,077.81 ",20150113
THONJ85177,01105H2LARR ,$876.39 ,20150113
STAGB40969,01105H2LBAN ,$304.85 ,20150113
NAHAM77079,01105H2LBEU ,$838.28 ,20150113
MCDEJ83011,01105H2LBLQ ,"$1,766.05 ",20150111
THOMW83110,01105H2LBZZ ,"$2,895.91 ",20150113
JOBEM25844,01105H2LCJE ,$669.42 ,20150111
CEPEN59242,01105H2LCKT ,"$1,711.41 ",20150113
NORRE61230,01105H2LCMP ,$220.47 ,20150113
ALEXG81813,01105H2LCOK ,"$1,004.86 ",20150113
JOYCF41201,01105H2LCRA ,"$2,317.95 ",20150115
OSBON39126,01105H2LCZH ,$287.43 ,20150113
BELLM47456,01105H2LDBA ,$136.09 ,20150110
HUBBS83298,01105H2LDGS ,$766.43 ,20150113
NASSD75403,01105H3KTNQ ,$326.46 ,20150114
BERBP82876,01105I3LAPS ,$275.91 ,20150113
PETEW28828,01105I3LARX ,$614.76 ,20150113
HHGAD50638,01105I3LAWE ,"$1,359.77 ",20150113
LYNCL22825,01105I3LBEO ,$172.06 ,20150113
LYNCL22825,01105I3LBFT ,$108.63 ,20150110
GUARE26351,01105I3LBHW ,$640.83 ,20150114
WATSD83009,01105I3LBLS ,"$1,792.15 ",20150114
SVENL42817,01105I3LBPM ,"$1,315.45 ",20150112
FLANF83038,01105I3LBQF ,"$1,019.93 ",20150115
MELNJ40113,01105I3LBVB ,"$1,708.67 ",20150112
MELNJ40113,01105I3LBVT ,$293.29 ,20150112
HAUKK64309,01105I3LBXD ,$492.07 ,20150114
KIRSS82706,01105I3LCGE ,$92.33 ,20150112
PENAF81629,01105I3LDEY ,"$1,840.11 ",20150114
KOWIG83336,01105I3LDRM ,$48.88 ,20150110
BONOP83386,01105I3LDWD ,"$2,600.00 ",20150114
HUMMN89590,01105I3LDYC ,$382.36 ,20150112
TODOM79985,01075I6KDTD ,"$1,537.32 ",20150110
GUSSS19796,01075I6KDTN ,"$2,729.52 ",20150109
MORRJ80054,01075I6KEBY ,"$1,110.53 ",20150109
ORTIA33645,01075I6KECI ,$869.91 ,20150108
CALLG80135,01075I6KEOY ,"$1,377.27 ",20150113
MENBM78195,01075I6KFGM ,$990.76 ,20150109
DISTL80250,01075I6KFKC ,"$1,551.47 ",20150110
MILLL80313,01075I6KFUB ,"$1,099.58 ",20150110
STOOB80353,01075I6KGAV ,"$1,654.74 ",20150110
TORIB80522,01075I6KHEE ,"$1,772.43 ",20150110
GEMMB80574,01075I6KHJJ ,$341.29 ,20150113
WIEDK71984,01075K1KDDI ,"$1,482.89 ",20150110
BLACN25065,01075K1KEJX ,$756.84 ,20150109
DAVIJ63820,01075K1KETW ,$645.49 ,20150108
MILLE78199,01075K1KFHT ,$772.74 ,20150110
WUNDF62077,01075K1KFIO ,"$1,703.42 ",20150108
BAUER80284,01075K1KFPI ,"$2,012.89 ",20150108
OREIE15929,01075K1KGDJ ,"$1,899.91 ",20150109
ELLIM17377,01075K1KGJT ,"$2,353.15 ",20150108
STEEB94899,01075K1KGKB ,$840.53 ,20150110
TOTHE80429,01075K1KGOV ,"$1,270.94 ",20150108
FERRG17ZZ5,01075K1KHBP ,"$2,908.59 ",20150109
MOWRR80529,01075K1KHDS ,$127.15 ,20150108
FOSTL95210,01075M6KHVR ,$483.44 ,20150107
DAILC65012,01075NVKBTG ,$407.34 ,20150107
STUEG79843,01075NVKCDL ,$890.73 ,20150108
KEHOF80016,01075NVKDSD ,$492.07 ,20150110
BUCHB80076,01075NVKEED ,$216.16 ,20150107
LOWEJ80202,01075NVKFDA ,"$2,061.65 ",20150109
REDLS80296,01075NVKFQF ,$575.71 ,20150107
CANNC80364,01075NVKGCC ,$570.28 ,20150107
PAPPM80572,01075NVKHIO ,$487.83 ,20150108
TORRT170Z8,01075NVKHNN ,$697.29 ,20150107
TORRT170Z8,01075NVKHNNA,$195.53 ,20150109
TORRT170Z8,01075NVKHNNB,$109.90 ,20150109
WILLK43193,01075NVKHPT ,"$1,492.51 ",20150109
GUERS80647,01075NVKHRE ,"$2,210.52 ",20150109
KENNC77637,01075NVKHTH ,$324.79 ,20150109
MELEJ44492,01075N1KBMT ,$801.32 ,20150108
WILLE55135,01075N1KBQR ,$847.44 ,20150108
SCHEC28859,01075N1KBSL ,"$3,012.00 ",20150109
KIRKJ79809,01075N1KBZA ,"$2,160.28 ",20150110
FERRM39188,01075N1KCHE ,$106.95 ,20150113
CHAPW79875,01075N1KCOK ,$651.58 ,20150113
ZASLS79928,01075N1KDAG ,$748.89 ,20150108
MILLT79961,01075N1KDHD ,"$2,138.93 ",20150108
SIMMD21473,01075N1KDQB ,$913.73 ,20150113
BARNJ98656,01075N1KDXB ,"$1,150.25 ",20150109
MACCL80045,01075N1KEGR ,"$14,011.33 ",20150114
NEWBJ70735,01075N1KENZ ,$640.93 ,20150108
FREDK90130,01075N1KFRE ,"$6,962.49 ",20150115
FREDK90130,01075N1KFRK ,"$2,465.28 ",20150115
MAYOE28875,01075N1KGCD ,"$2,498.45 ",20150109
BRENJ73707,01075N1KGKS ,"$1,859.66 ",20150113
PLANW80449,01075N1KGUH ,"$1,372.76 ",20150109
TOBIA33448,01075N1KGVO ,$462.74 ,20150109
TOBIA33448,01075N1KGVR ,$203.30 ,20150107
GIANT80479,01075N1KGYI ,$753.28 ,20150109
PERRR21154,01075N1KHEG ,"$2,481.28 ",20150110
VASTJ76846,01075N1KHFF ,$854.93 ,20150110
CHICR80631,01075N1KHPR ,"$1,946.28 ",20150110
MORGT68462,01075N1KHZF ,"$2,542.75 ",20150113
KRZYJ80725,01075N1KICJ ,"$1,188.77 ",20150109
KRZYJ80725,01075N1KICJA,$32.12 ,20150107
CHESC10168,01075N1KICO ,"$1,685.20 ",20150109
BONSG80028,01075N4KDUJ ,"$7,675.81 ",20150109
HANNJ14794,01075N4KEFB ,$700.80 ,20150109
SCHEH13521,01075N4KEMO ,$854.93 ,20150110
MANGJ80118,01075N4KENN ,"$2,746.64 ",20150109
DELUD80172,01075N4KEXK ,$617.82 ,20150109
FOX9M15189,01075N4KFLP ,"$3,192.88 ",20150109
BONSB80264,01075N4KFPJ ,"$3,251.73 ",20150109
GUPTA43238,01075N4KFSY ,"$1,550.27 ",20150113
KEITA91520,01075N4KFUU ,"$2,829.81 ",20150110
CHENP66157,01075N4KFYS ,"$1,647.63 ",20150109
CHENP66157,01075N4KGAY ,"$1,463.71 ",20150109
SABEA80033,01075N4KGDG ,$128.29 ,20150113
NEWHL80380,01075N4KGEJ ,"$1,880.53 ",20150113
BIEGB65874,01075N4KGNY ,"$2,224.48 ",20150109
TAGGW16950,01075N4KGWO ,"$3,151.95 ",20150108
DEJEJ81468,01075N4KGZB ,$661.20 ,20150107
MCINJ80560,01075N4KHIB ,"$1,294.09 ",20150110
CROWM87958,01075N4KHKH ,"$3,834.88 ",20150109
LEVIP51721,01075N4KHMS ,$859.10 ,20150115
MCKIR80604,01075N4KHNA ,"$1,995.44 ",20150108
DOMOC27504,010750CKCPD ,"$2,618.86 ",20150109
SEYMD79898,010750CKCTG ,"$6,122.54 ",20150108
VICSR79936,010750CKDAJ ,"$1,077.79 ",20150109
ANDET53579,010750CKDDF ,$188.23 ,20150109
ANDET53579,010750CKDEC ,$534.95 ,20150109
MUMLB80019,010750CKDSY ,$572.34 ,20150109
SMITA87669,010750CKDVY ,"$2,393.54 ",20150108
PEMRJ80071,010750CKEFI ,"$2,551.79 ",20150110
HANSS80189,010750CKEZQ ,"$2,828.70 ",20150115
SAUNJ80205,010750CKFBQ ,$389.43 ,20150113
WILLM42229,010750CKGPQ ,$571.33 ,20150111
LOSIK55199,010750CKGUQ ,"$1,755.87 ",20150109
LAGAS12111,010750CKGWJ ,"$1,340.03 ",20150109
SCHLS42316,010750CKHAR ,$831.39 ,20150113
JEFFK50239,010750CKHEX ,"$2,031.93 ",20150108
GACZR80617,010750CKHOA ,$838.77 ,20150111
BLUMB25271,010750EKBND ,"$1,545.43 ",20150110
RIVEA79160,010750EKBZQ ,$739.04 ,20150108
GONZA98091,010750EKCFJ ,"$1,166.40 ",20150109
QUINA86477,010750EKDMT ,$529.20 ,20150114
FLEMR69054,010750EKGCL ,$992.52 ,20150109
TUNNB80407,010750EKGLA ,$646.87 ,20150108
SPALR80496,010750EKGZW ,$754.92 ,20150110
SCHIA80219,010750LKFET ,$646.92 ,20150110
GIRAA80315,010750LKFUO ,"$1,663.75 ",20150110
GIRAA80315,010750LKFUOA,$457.32 ,20150113
SCHOD36784,010750MKBGW ,$922.71 ,20150115
HANDJ88634,010750MKCFM ,"$1,171.69 ",20150114
KARAJ80065,010750MKECP ,"$2,029.32 ",20150110
KARAJ80065,010750MKECPB,$129.55 ,20150115
BLAKP06319,010750MKEVB ,$862.87 ,20150110
KABBS75086,01105SVKTHK ,$182.52 ,20150111
REAPV28217,01105SVKVTK ,$237.60 ,20150110
CUNNK82192,01105SVKWIT ,$550.80 ,20150113
CUNNK82192,01105SVKWITA,"$1,235.52 ",20150113
REPPK60431,01105SVKWWB ,$124.20 ,20150110
SEDLM72225,01105SVKXFL ,"$1,188.00 ",20150113
GOWEM31867,01105SVKXXI ,"$1,116.72 ",20150110
GLEE212   ,01105SVKXYL ,$493.56 ,20150112
GLEE212   ,01105SVKXYLA,$932.04 ,20150111
DEMAD34168,01105SVKYJB ,"$1,710.72 ",20150113
PREMJ82564,01105SVKYRW ,$269.99 ,20150110
CHRIC545Z7,01105A1KWZH ,"$1,516.27 ",20150113
MCCUN58422,01105A1KYFI ,$735.48 ,20150115
MULLC669Z5,01105A1KZAI ,$755.89 ,20150113
MORRN82662,01105A1KZHV ,"$5,488.51 ",20150113
MCCAP34456,01105A1KZLG ,$377.95 ,20150113
MORRG82769,01105A1KZXO ,"$3,464.59 ",20150113
RYANS82774,01105A1KZYS ,$726.79 ,20150113
SANDM82851,01105A1LAMB ,"$2,109.13 ",20150113
KOPPP38831,01105A1LAUU ,"$2,462.29 ",20150115
GOLDS82911,01105A1LAVE ,$754.92 ,20150112
COGHA97784,01105A1LBLE ,"$2,045.30 ",20150114
COOKD95055,01105A1LBMK ,$912.60 ,20150114
LEEHE83103,01105A1LBZF ,$214.92 ,20150113
COGHA83113,01105A1LCAN ,"$1,015.15 ",20150114
LOWEC31403,01105A1LCZA ,$916.92 ,20150114
GANAS39693,01105A1LDYN ,"$5,798.47 ",20150114
GANAS39693,01105A1LEBQ ,$35.90 ,20150110
YEAKB81945,01105CVKULV ,$521.01 ,20150111
VAITP79212,01105CVKUXI ,$63.70 ,20150110
ROTEJ82014,01105CVKUZF ,$796.56 ,20150112
OSORR19119,01105CVKVEW ,$249.92 ,20150110
BERTK82110,01105CVKVTN ,"$1,104.89 ",20150110
BENEJ91342,01105CVKWWRA,$53.18 ,20150111
SCHAH82295,01105CVKXBV ,$431.04 ,20150113
TROLD48053,01105CVKXCK ,$231.84 ,20150111
GREED82346,01105CVKXKA ,$147.83 ,20150110
STROS82368,01105CVKXNO ,"$1,244.24 ",20150111
NEGEO10093,01105CVKXTQ ,$797.63 ,20150112
NEGEO10093,01105CVKXUA ,$428.59 ,20150112
SUHYL82469,01105CVKYHI ,$575.89 ,20150113
PEPEM82530,01105CVKYNV ,$556.21 ,20150111
PEPEM82530,01105CVKYNVA,$230.78 ,20150110
BALCR76569,01105CVKYSM ,$403.07 ,20150110
ALMEM30959,01105CVKYWN ,$312.67 ,20150110
FALCS51114,01105CVKYYO ,$156.33 ,20150110
DUGAP82607,01105CVKYZJ ,$583.86 ,20150110
VALOJ71333,01105CVKZAB ,$392.43 ,20150110
UMEUI37712,01105CVKZGR ,$718.00 ,20150110
SCOTC82714,01105CVKZPH ,$287.15 ,20150110
KLEMM82895,01105CVLASC ,$449.28 ,20150113
ZAMOR83007,01105CVLBIZ ,$403.07 ,20150111
JAZMF83004,01105CVLBKT ,$561.47 ,20150112
JAZMF83004,01105CVLBLW ,$290.00 ,20150112
ROSSM22029,01105CVLBYV ,$359.46 ,20150111
QUINK59101,01105CVLCDN ,$537.07 ,20150111
JUSUS89531,01105CVLCIA ,$638.10 ,20150115
MILLM83394,01105CVLDUZ ,$308.42 ,20150110
LUYAJ81907,01105C1KUCY ,"$3,428.56 ",20150113
WILLM34858,01105C1KVJN ,"$4,543.11 ",20150115
KOFSM78989,01105C1KWRL ,$541.80 ,20150113
SOTOL82359,01105C1KXMY ,$919.87 ,20150112
BLAKA83386,01105C1KXQF ,"$4,499.62 ",20150113
RYANC10383,01105C1KYEH ,$700.85 ,20150110
FENLS82724,01105C1KZSU ,$937.95 ,20150114
CACAG46606,01105C4KYVI ,$337.13 ,20150114
LAWRA16732,01105C4KZAV ,$213.23 ,20150114
EVANM36439,01105C4KZDQ ,"$1,774.89 ",20150114
SMITC26997,01105C4KZEE ,"$1,736.32 ",20150113
LICCA47864,01105C4KZMK ,$711.48 ,20150113
ARPIP82779,01105C4KZZO ,"$2,883.10 ",20150113
FREEJ82832,01105C4LAGW ,"$1,437.85 ",20150115
LECCI82879,01105C4LAOM ,"$1,813.21 ",20150114
QUARP93523,01105C4LAYC ,"$1,073.07 ",20150114
DICIM46187,01105C4LBEZ ,$682.94 ,20150113
DICIM46187,01105C4LBEZA,$99.15 ,20150113
ANGUP23325,01105C4LBYP ,$409.87 ,20150113
SCHAS72828,01105C4LCFJ ,"$1,352.27 ",20150114
KINGW33837,01105C4LCPJ ,$140.38 ,20150110
TONUC941Z8,01105C4LCRQ ,$530.69 ,20150115
MASSA82731,01105C4LCSH ,$244.55 ,20150113
LAUDS78756,01105C4LDBX ,"$1,812.15 ",20150115
HAYDS83288,01105C4LDEL ,$12.76 ,20150110
KIRSP79609,01105E3LCDG ,"$2,374.28 ",20150115
CONWM83173,01105E3LCKC ,"$7,050.07 ",20150113
CONWM83173,01105E3LCKCB,"$1,109.54 ",20150115
DASIV83198,01105E3LCOH ,$105.93 ,20150110
CALDV31301,01105E3LCSW ,"$1,058.23 ",20150112
PETES83310,01105E3LDIX ,$415.16 ,20150111
PETES83310,01105E3LDJM ,"$1,578.25 ",20150114
MOREB89198,01105E3LEBF ,"$2,752.04 ",20150114
KUHNE47579,01105E4KTLX ,$364.14 ,20150113
FUCHR35076,01105E4KTZX ,$365.22 ,20150113
DALYK94019,01105E4KUED ,$414.53 ,20150113
DELAN41844,01105E4KUGF ,"$2,674.64 ",20150113
ANINV32781,01105E4KUJM ,"$1,556.91 ",20150113
DONOJ38994,01105E4KUKA ,"$2,154.50 ",20150113
CAMBA81964,01105E4KUUG ,"$2,516.64 ",20150113
KIMSO82619,01105E4KUVU ,"$2,188.74 ",20150113
KIMSO82619,01105E4KUWP ,$53.12 ,20150110
LAMAA46113,01105E4KUWW ,$81.23 ,20150114
CONSK28414,01105E4KUZX ,$381.43 ,20150114
MAGND53022,01105E4KVBK ,$215.67 ,20150110
KAYEC27042,01105E4KVHV ,"$1,639.66 ",20150115
CRAIV40823,01105E4KVND ,"$1,624.49 ",20150112
POLHM82101,01105E4KVQO ,$858.33 ,20150114
STACM35752,01105E4KVQX ,$133.92 ,20150113
TEETM82128,01105E4KVYA ,"$1,835.87 ",20150114
SPERS77312,01105E4KVZV ,"$2,676.59 ",20150113
YANNM46706,01105E4KWBS ,$129.83 ,20150113
YANNM46706,01105E4KWCQ ,$196.10 ,20150113
VALES63986,01105E4KWFB ,$187.25 ,20150114
RINOE60764,01105E4KWJC ,"$1,961.48 ",20150113
MELTR70645,01105E4KWJM ,$54.19 ,20150110
JULIW91089,01105E4KWJV ,$891.87 ,20150113
