CustomerID,TransactionDate,StoreID,Sales
VIERJ22259,20151204,P3  ,$740.94 
VO99D67494,20151209,W2  ,$89.92 
VANGV57435,20151204,L2  ,$148.35 
WRIGD15432,20151208,N1  ,"$1,294.65 "
VICKD85138,20151214,L3  ,$129.49 
VAREM26860,20151011,JV  ,$189.39 
WILLD26879,20151014,JV  ,$632.00 
VALDE27177,20151014,JV  ,$609.90 
WANGH72808,20151016,JV  ,$983.33 
WANGH72808,20151016,JV  ,$658.05 
WANGH72808,20151016,JV  ,$107.00 
VENTL41604,20151011,JV  ,$445.66 
WORT841   ,20151017,J2  ,$538.20 
YEAKC16411,20151013,K1  ,$634.94 
WENDV26000,20151011,K1  ,$101.71 
WIBLK26024,20151015,K1  ,"$1,677.93 "
WIBLK26024,20151015,K1  ,"$1,366.28 "
YOSTW46608,20150113,N3  ,"$2,944.68 "
ZAWIS874Z4,20151202,D2  ,$676.50 
WLLIW96654,20151123,D2  ,"$3,424.95 "
YESBR45000,20151120,G1  ,$679.00 
VAZQJ51166,20151122,G1  ,$32.66 
WAUGG73903,20151205,G1  ,$973.29 
VARGM73609,20151120,G2  ,$402.84 
WARDN73361,20151119,H2  ,"$2,645.44 "
WILLO73659,20151119,H2  ,$963.54 
WHITL56867,20151119,H9  ,$586.84 
WRIGK73572,20151125,H9  ,"$4,187.33 "
VERTN96456,20150721,I8  ,"$1,723.44 "
WILKK11255,20150714,I9  ,"$2,284.14 "
WAHID11259,20150710,I9  ,"$2,705.74 "
WRUCK81983,20150709,I9  ,"$3,931.95 "
WOLFA11493,20150711,I9  ,"$1,016.62 "
WILLS11336,20150707,J2  ,$283.51 
VANEJ85557,20151016,W2  ,"$1,893.85 "
WOODZ45707,20150205,G5  ,$892.67 
VILAE73810,20151120,E9  ,"$1,593.18 "
VALOR46967,20151120,E9  ,"$1,840.35 "
ZAVAF67583,20151117,FV  ,$374.79 
ZAVAF67583,20151117,FV  ,$115.56 
ZAVAF67583,20151117,FV  ,$105.93 
ZAVAF67583,20151119,FV  ,$199.02 
WANDT74079,20151119,F4  ,$650.56 
VANSN11348,20150710,E3  ,"$1,305.19 "
WOSCJ82089,20150716,E5  ,$640.93 
VUKEA93948,20150709,E5  ,"$2,498.63 "
VESTE11352,20150710,E5  ,"$1,107.40 "
VICKR79367,20150714,G4  ,"$1,954.25 "
WICK740   ,20150815,0J  ,$803.52 
WAGND11627,20150715,0P  ,"$4,351.62 "
WAGND11627,20150806,0P  ,"$1,948.38 "
WEIMR30214,20151021,W2  ,$278.15 
WEILI73989,20151128,E1  ,"$4,172.84 "
YOUNS74022,20151123,E1  ,$855.95 
ZAMEC20095,20151124,JV  ,"$1,102.10 "
WILLD80735,20151119,J1  ,"$4,099.04 "
WILLD80735,20151120,J1  ,$239.81 
WERDE71466,20151118,J1  ,$155.00 
VICKA69697,20151121,J2  ,"$1,010.29 "
WEIDT48886,20151117,KV  ,$116.55 
ZIEMM51444,20151120,K4  ,$230.50 
WEINS96131,20150103,K4  ,"$2,748.53 "
ZOPPN48601,20151214,E3  ,$590.60 
ZOPPN48601,20151204,E3  ,$112.31 
VANEB96156,20151204,E3  ,$133.75 
YOUNR91160,20151208,I1  ,$592.28 
WUDAV96242,20151216,I1  ,"$6,611.41 "
VAZQG50193,20151214,I1  ,"$2,443.05 "
WASEI96583,20151208,I9  ,$572.45 
ZOPPN48601,20151204,JV  ,$160.50 
WILLJ73902,20150123,K4  ,"$4,900.37 "
WILLJ73902,20150123,K4  ,$656.25 
VINCM95991,20151210,H2  ,"$2,943.93 "
VINCM95991,20151210,H2  ,"$3,909.70 "
WILSS68567,20151210,H9  ,$841.49 
WILL311A  ,20151205,2,$960.12 
WILL311A  ,20151208,2,"$1,166.29 "
WALLC74710,20151208,2,$398.52 
WRIGM61871,20151020,L1  ,"$1,844.29 "
WHITC31735,20151021,L4  ,"$2,529.64 "
WHITA49036,20151023,L4  ,$420.29 
WHITA49036,20151021,L4  ,"$1,280.43 "
WALKA95401,20151016,MV  ,$211.64 
WEISM91531,20151020,E4  ,"$3,901.45 "
ZOLGM31741,20151017,E5  ,$842.09 
VASQN96861,20151019,I9  ,"$1,265.48 "
WINTB32390,20151103,LO  ,"$1,377.95 "
WINTB32390,20151110,LO  ,$212.00 
WEIDS32694,20151024,D2  ,"$1,743.65 "
WHEAS32719,20151017,D2  ,$579.00 
VALEA82865,20151020,C5  ,"$1,332.57 "
WRIGC70013,20151020,CV  ,$393.50 
WU99L47559,20151017,CV  ,$190.47 
WILKK45466,20151020,CV  ,"$1,664.32 "
WILKK45466,20151020,CV  ,"$1,504.85 "
ZHAOH15866,20151020,C1  ,"$1,597.38 "
ZHAOH15866,20151017,C1  ,$277.57 
WARDM34293,20151020,C1  ,"$3,378.10 "
WEBSK33529,20151017,D1  ,$69.85 
VENHV51149,20151104,I8  ,"$4,160.11 "
VEGAM16857,20151104,I8  ,"$1,319.69 "
WATSM50488,20151104,I9  ,"$1,258.96 "
VECCL50776,20151219,I9  ,"$3,097.93 "
VANDC53836,20151031,JV  ,$471.87 
WILLM95040,20151031,JV  ,$331.70 
XIAOM27302,20151011,RO  ,$250.16 
WHITE36844,20151015,R2  ,$424.57 
VACCD11202,20151015,R2  ,"$2,197.75 "
WALLR73249,20151219,R2  ,"$4,073.71 "
VANBG33024,20151013,R3  ,$55.46 
VALEB78887,20151014,F3  ,"$1,303.21 "
ZIEGE27936,20151014,F3  ,"$1,668.02 "
VWIDZ29475,20151013,F3  ,$120.38 
YOUNA47990,20151128,F4  ,"$2,963.90 "
WHITS28884,20151019,F4  ,"$3,957.93 "
VARVJ28194,20151019,I3  ,"$2,288.67 "
WARNT75295,20151016,K7  ,"$3,878.43 "
WARNT75295,20151017,K7  ,$161.12 
ZEMAA36861,20151015,K7  ,"$3,942.14 "
VARTP30035,20151015,K3  ,"$1,004.35 "
WENDJ18909,20151015,K3  ,$630.70 
VAZAA28433,20151014,L3  ,"$1,149.12 "
VIP0000001,20151117,A1  ,$0.00 
WOODS58517,20151119,C5  ,"$2,623.39 "
WRIGM11249,20151119,C5  ,"$1,622.90 "
VARGA84690,20151121,C5  ,"$4,428.14 "
WEINM30948,20151120,R2  ,"$2,613.44 "
WILCS43980,20151124,R3  ,$711.67 
VEETJ73294,20151117,P1  ,$583.00 
WILLC15624,20151120,P1  ,$295.74 
WILLL58271,20151123,RO  ,$601.02 
ZEITP95953,20151205,A1  ,$540.00 
ZEITP95953,20151208,A1  ,$545.35 
YANU151   ,20151211,A1  ,"$1,198.75 "
YANKN79141,20151208,G4  ,"$1,154.08 "
VELAR96380,20151209,G4  ,"$2,913.44 "
VELAR96380,20151217,G4  ,$138.27 
WOODC23196,20151209,C6  ,"$1,280.40 "
WHIT28N   ,20151124,7,$318.06 
VROO111   ,20151123,7,$821.01 
VILLR68482,20151119,7,"$1,195.11 "
WINND93730,20151119,8,"$1,215.37 "
WINND93730,20151118,8,$9.70 
VURNT54388,20151204,CV  ,$131.87 
WILLB27989,20151222,C1  ,$735.36 
VANST31067,20151208,R4  ,"$1,617.84 "
WILLR14531,20151216,W2  ,$138.77 
WHITG13349,20150709,I6  ,$946.12 
WASHK12939,20150715,W2  ,$469.73 
VANDJ35282,20150710,W2  ,$160.46 
WAHLN12224,20150814,W2  ,"$1,002.06 "
ZEITE53700,20150714,W2  ,$400.41 
WATEJ23707,20150814,K3  ,$869.20 
WORTE13134,20150713,K4  ,"$1,590.00 "
VANLR65716,20150711,T1  ,"$2,320.87 "
WINSK38977,20150714,T2  ,$854.93 
WATAT917Z5,20150711,W2  ,$586.84 
ZBYTC48422,20150320,7,$947.21 
VICAJ34466,20151022,D1  ,"$3,239.00 "
VICAJ34466,20151022,D1  ,$349.00 
ZUMBP33901,20151215,E2  ,$690.11 
WYNNC91577,20150725,A1  ,"$1,337.45 "
WILLD43389,20150714,CV  ,"$1,200.80 "
WALLA589Z3,20150715,F2  ,"$1,090.28 "
ZREBL22618,20150715,F3  ,$181.90 
WILLP13781,20150714,F4  ,"$1,634.91 "
WILLL14049,20150714,G2  ,$477.96 
WILLC546Z1,20150713,G2  ,$185.03 
WILLC546Z1,20150715,G2  ,$364.73 
WHITA14283,20150711,H2  ,$706.54 
YU99M35718,20151024,MV  ,$530.63 
WILLT70048,20151022,W2  ,"$1,713.96 "
WILLD80735,20151022,0H  ,"$7,548.12 "
WAYMJ34852,20151022,9,"$1,270.94 "
VINCD28589,20151021,W2  ,$475.86 
WALKJ96714,20151208,D2  ,"$2,982.99 "
ZATUR97742,20151209,D2  ,$694.95 
WORTR98251,20151211,D2  ,$633.95 
WANGJ57116,20151205,FV  ,$282.48 
VALEJ14736,20151208,G2  ,$287.43 
VELET73871,20151212,G2  ,$210.13 
VELET73871,20151219,G2  ,$111.05 
WAREB74344,20151127,C7  ,"$1,091.40 "
YANKS98153,20151205,C6  ,$478.56 
WOODM92838,20151211,C6  ,"$2,578.26 "
VIP0000001,20151206,C6  ,$0.00 
WONGA29663,20151210,E3  ,"$3,262.38 "
ZARES10919,20151209,E3  ,$68.17 
WEHNG97609,20151210,E3  ,"$2,236.25 "
VOTUA64955,20151212,F3  ,$983.33 
XIONY97237,20151219,F4  ,$771.47 
XIONY97237,20151219,F4  ,$727.60 
WHITT73189,20151123,C7  ,"$2,928.83 "
VILLS75065,20151124,C7  ,"$1,387.76 "
WALKT74420,20151121,E1  ,"$2,009.41 "
WALKT74420,20151127,E1  ,"$1,464.83 "
ZARRJ24987,20151210,E5  ,$481.50 
WALSK97553,20151209,G4  ,"$1,175.80 "
VIZAJ97827,20151207,E5  ,"$1,999.83 "
VABRH97864,20151222,E5  ,"$4,122.01 "
WELLB79805,20151208,H2  ,$77.30 
VIXAM16794,20151209,H2  ,$319.99 
WRIGJ26889,20151208,H2  ,$163.20 
WILLG86497,20151210,H2  ,"$1,361.48 "
WELSR97987,20151210,H2  ,"$1,281.00 "
WELSR97987,20151210,H2  ,"$2,735.00 "
WELSR97987,20151211,H2  ,$228.00 
WARFR56658,20151119,C8  ,"$1,129.44 "
VELEA74408,20151121,C8  ,$701.89 
ZHANJ74323,20151123,D2  ,"$11,205.79 "
ZHANJ74323,20151123,D2  ,"$1,020.00 "
WRIGJ74827,20151204,D2  ,"$2,400.00 "
WRIGJ74827,20151204,D2  ,"$4,299.90 "
YOUNS18086,20151121,EV  ,$826.90 
WOO9C82291,20151120,I3  ,"$4,183.82 "
WHITP74126,20151119,K5  ,$646.92 
WATKC70358,20151120,K5  ,$747.79 
WALSM97369,20151212,I4  ,"$1,181.84 "
WIES380S  ,20151130,0J  ,$934.16 
WEIGJ849Z9,20151118,7,$543.70 
VIP0000001,20151207,R3  ,$0.00 
WILLJ85069,20151211,W2  ,$100.88 
VEGAJ816Z5,20151221,W2  ,$254.63 
VIGIP28017,20151208,W2  ,$533.89 
YUN9M59ZZ8,20151209,W2  ,"$1,599.37 "
WOLFN96628,20151209,W2  ,"$1,516.19 "
WALSC92023,20151224,W2  ,$162.10 
WALTF94369,20151217,W2  ,$372.01 
WEBSL23629,20151208,W2  ,$341.33 
WIDMS13746,20151207,0G  ,"$1,838.14 "
WENZG85442,20151211,0G  ,"$4,002.12 "
WENZG85442,20151211,0G  ,"$1,294.30 "
WILCG46661,20151212,0J  ,$651.73 
VELOM34828,20151121,0H  ,"$1,293.96 "
YANKP28877,20151209,N4  ,"$4,694.04 "
WILLE12918,20151208,N4  ,$171.15 
WILLT97081,20151205,RV  ,$615.60 
VASCC58866,20151205,RV  ,$226.80 
VAVOC97986,20151205,RV  ,$735.00 
WHITB24444,20151206,RV  ,$561.60 
WALLG67395,20151205,RV  ,$945.00 
WATKG99275,20151211,W2  ,$521.51 
WEBEJ68677,20151212,W2  ,$608.61 
WAGHC42974,20151205,0C  ,$224.70 
WILLA98287,20151212,0C  ,"$3,512.81 "
WALSB97291,20151209,0L  ,$789.43 
VIP000001 ,20151207,0L  ,$0.00 
WHYTJ92017,20151205,0L  ,"$2,083.18 "
WILLK21448,20151211,0M  ,"$6,270.32 "
WOLFP97606,20151205,0P  ,$178.20 
VALVM91942,20151204,KV  ,"$1,457.45 "
WIERH83477,20151208,L5  ,"$4,301.35 "
WIERH83477,20151215,L5  ,$597.06 
VANOM37927,20151209,L5  ,"$2,769.78 "
ZILLL96433,20151210,P2  ,$813.50 
WRIG968   ,20151209,R4  ,"$2,027.32 "
YACOW96047,20151208,R4  ,"$1,446.90 "
VARMJ33660,20151204,T2  ,$40.64 
VARMJ33660,20151208,T2  ,"$1,329.30 "
WINDM93771,20151212,W2  ,$147.34 
VEGAD96606,20151208,JV  ,$52.91 
VEGAD96606,20151207,JV  ,$160.39 
WILBL24862,20151210,J1  ,$748.20 
WHITK95874,20151207,LO  ,$197.16 
WELGJ96590,20151211,LV  ,$998.16 
VADIK18663,20151229,L1  ,$106.00 
VANSE13396,20151208,N3  ,"$4,781.72 "
VANSE13396,20151210,N3  ,$405.53 
VIEIL31303,20150710,T1  ,"$3,843.56 "
WILSS90874,20150714,W2  ,$435.97 
WILSJ12753,20150711,W2  ,$965.35 
WEYFR12135,20150724,0A  ,"$2,875.99 "
VIJAS12128,20150730,0A  ,"$8,846.17 "
VIJAS12128,20150730,0A  ,$84.60 
VIJAS12128,20150708,0A  ,$104.87 
WALTC86732,20151020,R2  ,"$1,101.61 "
YETOM32128,20151015,RV  ,$108.00 
VETTM70644,20151017,KV  ,$130.38 
VETTM70644,20151016,KV  ,$260.76 
WILLJ62286,20151020,K1  ,$360.35 
YOHTU33023,20151020,K9  ,$527.35 
VAUGA85311,20151023,K9  ,"$2,429.52 "
WEEKR84523,20151104,G1  ,"$2,366.64 "
WARRJ71161,20151112,M6  ,"$2,284.50 "
XUYAN15832,20150715,I7  ,"$1,545.97 "
YULIE15862,20150713,I7  ,"$1,099.58 "
YULIE15862,20150713,I7  ,$65.27 
VELAE14665,20150714,I8  ,$304.85 
WILLC35650,20151103,NV  ,$550.09 
VACAM50990,20151031,NV  ,$273.74 
WEBBA32927,20151031,NV  ,"$1,607.65 "
YANEE30654,20151103,NV  ,$407.34 
YANEE30654,20151103,NV  ,"$1,014.56 "
WALLT357Z1,20151102,N1  ,"$1,165.18 "
WALLT357Z1,20151031,N1  ,$42.75 
VELAE14665,20150714,I8  ,"$1,794.21 "
VERTN96456,20150721,I8  ,"$3,418.62 "
WALKW14733,20150712,I9  ,$759.29 
WHIFW73846,20150718,I9  ,"$2,415.77 "
WYCHZ15914,20150712,JV  ,$197.95 
VASQR15950,20150714,JV  ,$204.36 
WALKT26545,20151020,C6  ,$727.43 
WEBSK28446,20151021,D2  ,$196.00 
WISHG36295,20151023,D2  ,"$1,370.00 "
VENIR36197,20151024,E1  ,$593.31 
WECKR36221,20151021,E1  ,"$1,337.39 "
ZDANO46118,20151021,E1  ,$587.43 
ZAMPL36498,20151022,E1  ,$294.25 
VEGAJ36613,20151022,E1  ,"$3,422.93 "
ZIELR45890,20150128,0J  ,$684.04 
WILSD80855,20150109,0J  ,$549.72 
WAESE75019,20151123,E7  ,"$1,082.84 "
WALKB65650,20151231,E8  ,$961.93 
ZUKEJ262Z8,20151209,H4  ,"$2,166.91 "
WAJIS98258,20151209,H4  ,"$1,600.41 "
WILLS98283,20151215,H4  ,"$2,541.77 "
ZAVAD96821,20151212,H5  ,"$3,930.00 "
WILLT96990,20151209,H5  ,"$1,618.92 "
ZECCG97438,20151212,H5  ,"$3,413.67 "
VALEB26829,20151217,H5  ,$824.46 
VEGAK97515,20151219,H5  ,"$4,350.77 "
VALEB26829,20151211,H5  ,$380.13 
VALEB26829,20151209,H5  ,$43.40 
ZIEMA29356,20150714,C1  ,$308.20 
WILLD16344,20150715,C7  ,"$1,461.25 "
ZUROP16383,20150715,C7  ,$841.76 
YEPEM74438,20151120,H5  ,"$4,194.61 "
WARWR88953,20151120,H5  ,"$2,280.04 "
VINAI74506,20151203,I3  ,"$3,302.12 "
WOODA74621,20151125,I3  ,"$6,551.12 "
WENNS91132,20151120,I4  ,"$1,200.31 "
WENNS91132,20151127,I4  ,$276.99 
YOUNK56216,20151120,K9  ,$975.20 
ZAWIC88292,20151118,LO  ,$153.70 
WARSJ61450,20151121,LO  ,"$1,792.41 "
WARSJ61450,20151212,LO  ,"$1,540.18 "
WERNA33386,20151209,I3  ,"$1,799.92 "
WILLA95976,20151209,JV  ,"$1,283.95 "
WALES96671,20151209,J1  ,$395.85 
WRISA96770,20151209,J1  ,"$1,674.64 "
WALKW73574,20151212,J1  ,$254.48 
WALKW73574,20151219,J1  ,$500.20 
WESTW83093,20150714,C8  ,$93.59 
WALDB87967,20150722,C8  ,"$2,206.76 "
WALKW12703,20150728,C8  ,"$1,384.01 "
VARAA16845,20150725,E1  ,"$1,277.06 "
VARAA16845,20150801,E1  ,"$2,695.33 "
VONDT92427,20151212,K8  ,"$2,820.61 "
WILLS85361,20151209,L2  ,"$2,367.99 "
WUKAT62840,20151205,L2  ,$209.77 
WINTM74708,20151211,L2  ,"$1,203.05 "
WELLK64113,20151118,H4  ,$76.47 
VARAE31853,20151121,H5  ,$286.77 
ZHANY58685,20151120,H5  ,$361.67 
ZELLG75343,20151119,LV  ,$580.00 
ZHOUG68047,20151119,LV  ,$271.51 
WILLS87695,20151205,H4  ,$153.16 
VASQM90166,20151208,H4  ,$311.75 
WALLL21428,20151205,H4  ,$135.06 
WILLS87695,20151205,H4  ,$24.40 
WALLL21428,20151205,H4  ,$179.14 
WHITJ97505,20151209,H4  ,$700.00 
VIZZM41332,20151212,H8  ,$715.84 
WARDM89560,20151209,H8  ,$779.93 
XIDAK98086,20151210,H8  ,"$4,288.46 "
WILLC12166,20151209,H9  ,"$1,110.53 "
VISCR26162,20151209,I1  ,$553.93 
WARTN91398,20151212,I1  ,"$2,510.55 "
WYLEJ97054,20151228,J2  ,"$2,317.35 "
WITZH97137,20151217,J2  ,"$1,933.52 "
WITZH97137,20151217,J2  ,$662.29 
VILAC96887,20151212,K9  ,"$1,201.93 "
YACKJ11542,20151211,K9  ,"$1,371.64 "
VIDAJ17477,20151209,K9  ,$600.44 
WHITK97611,20151215,K9  ,$910.43 
ZICKJ78708,20151210,M3  ,"$2,055.75 "
VOGEB72715,20151127,N3  ,"$1,138.48 "
VANHM86869,20151124,N3  ,$426.93 
VANHM86869,20151124,N3  ,$532.86 
WHYTD70024,20151124,P3  ,$961.42 
WALTC77946,20151124,R2  ,"$3,933.22 "
WALTC77946,20151125,R2  ,$220.38 
WALIK16992,20150717,3,"$6,491.12 "
ZHANJ77545,20151023,F4  ,$375.57 
WILLG36797,20151022,H2  ,$544.32 
WERDL37016,20151022,H2  ,"$1,110.42 "
WARDS37828,20151024,C7  ,"$1,214.93 "
YOUNR53075,20151023,K8  ,$580.35 
WALKJ29594,20150716,C8  ,"$2,912.87 "
WARNF17435,20150716,C8  ,"$1,005.01 "
WALTC12348,20150107,L2  ,$482.30 
WUESH60911,20151109,CV  ,"$1,320.87 "
WUESH60911,20151109,CV  ,$402.00 
WILLS48361,20151110,A1  ,$560.68 
VANKA42164,20151128,0T  ,"$1,479.55 "
WEAZJ80129,20151102,K1  ,$396.39 
WOLSB39865,20151104,K1  ,"$1,465.93 "
YNOAR18716,20151031,H8  ,$145.89 
WHITK91983,20150321,G2  ,$435.50 
WILSR35861,20151031,L3  ,"$1,622.11 "
WILSR35861,20151031,L3  ,"$1,000.00 "
WHEER35003,20151021,MV  ,$338.19 
WILLE14984,20150728,N5  ,$789.66 
WADHV74014,20150715,N5  ,"$1,926.00 "
WALTJ21340,20150716,0C  ,$28.89 
WEADA82292,20150717,0C  ,"$4,422.95 "
VENNB14641,20150711,0C  ,"$1,128.80 "
WEIML46002,20150127,0H  ,"$1,038.56 "
WEIML46002,20150131,0H  ,$951.57 
WHITD32096,20151205,CV  ,$414.77 
ZACCL98127,20151212,CV  ,$209.51 
WALTT34102,20151123,A1  ,$323.95 
WALTT34102,20151123,A1  ,$647.95 
WRIGD36209,20151022,H9  ,"$1,370.74 "
YANGC82717,20151019,K7  ,$200.00 
WEISE30296,20151023,K7  ,$527.35 
WILST73443,20151030,K8  ,"$1,351.92 "
ZATLD36314,20151021,K8  ,$520.99 
WASSS36465,20151021,K9  ,"$1,639.82 "
WOLAB74561,20151123,C2  ,"$1,366.60 "
VINCM43278,20151210,C4  ,"$1,081.58 "
YATEK43780,20151209,C4  ,$574.29 
ZDUNM34379,20151210,C4  ,"$2,812.96 "
VIP0000001,20151210,C4  ,$0.00 
VANBJ91029,20151208,E3  ,$335.98 
WALKA42560,20151205,E3  ,$35.81 
WENDJ91472,20151211,E5  ,"$3,118.89 "
VIVAC98300,20151210,E5  ,"$1,069.99 "
VILLW96744,20151208,E7  ,"$3,094.39 "
ZUBUK10296,20151221,E7  ,"$2,696.40 "
WALKJ83098,20151209,E7  ,"$3,949.81 "
WALKJ83098,20151209,E7  ,$424.19 
WALDM71186,20151211,E8  ,$208.54 
WALDM71186,20151211,E8  ,$437.63 
VALDM95907,20151123,C6  ,$463.09 
ZAPPA73427,20151123,C6  ,$981.08 
WILSJ99569,20151119,C6  ,$53.18 
ZAMEJ72331,20150717,3,$349.92 
VAKN478   ,20150828,3,"$3,184.81 "
VENKN52665,20151209,R4  ,$701.95 
VICIS96029,20151121,R4  ,"$1,810.08 "
YODEM83946,20151120,W2  ,$565.06 
WILLJ93103,20151120,W2  ,$692.61 
ZONEM43143,20151121,W2  ,$853.27 
VITIJ21486,20151209,P2  ,$330.26 
VITIJ21486,20151205,P2  ,$63.60 
YORKF97760,20151221,P2  ,"$2,088.15 "
VINDI95027,20151211,P2  ,"$2,831.21 "
VANOM98350,20151210,P2  ,"$1,423.58 "
WALWD38140,20151205,0E  ,$145.31 
VISN124   ,20151120,0H  ,"$1,115.61 "
WAHRB74306,20151123,0H  ,$978.70 
ZIEL51E   ,20151119,0H  ,$84.83 
VIVET75015,20151122,M3  ,"$1,025.26 "
WAAHJ80645,20151205,M3  ,$63.70 
ZUELJ74868,20151121,P1  ,"$1,234.85 "
VRABK67288,20151120,P2  ,$295.74 
YOUNS51024,20151120,P2  ,"$3,545.54 "
WILLI74724,20151124,P2  ,"$2,376.52 "
WADEB16784,20151121,W2  ,$639.27 
VANPE74737,20151121,0J  ,"$2,077.07 "
WOJCJ98360,20151124,0J  ,$429.56 
WOJCJ98360,20151120,0J  ,$285.47 
WILDD56332,20151127,2,"$2,028.19 "
WILDD56332,20151201,2,$665.28 
ZBORK59457,20151212,P6  ,"$4,657.48 "
WILLM75513,20151205,R4  ,$228.96 
WEESR98175,20151210,R4  ,"$1,748.47 "
VANAJ833Z0,20151208,SV  ,$430.92 
VEROV50757,20151212,SV  ,$135.00 
VEROV50757,20151205,SV  ,$93.14 
WILLR75737,20151205,SV  ,$159.09 
VANCE97042,20151208,3,"$1,834.92 "
VANCE97042,20151208,3,"$1,299.99 "
VANCE97042,20151208,3,"$1,336.45 "
VIVEJ57329,20151209,3,"$3,199.99 "
VENDJ80101,20151219,3,"$4,849.20 "
WOLFC81168,20151210,3,"$1,240.92 "
WRIGP97968,20151208,3,"$1,725.79 "
VAND121   ,20151210,2,"$3,569.95 "
VAND121   ,20151210,2,$269.95 
VENDA23890,20151024,I2  ,"$3,475.36 "
VANBD37555,20151205,I3  ,"$2,085.49 "
VANBD37555,20151024,I3  ,$217.20 
VANBD37555,20151024,I3  ,"$1,976.92 "
VANBD37555,20151208,I3  ,$271.51 
VANGH35047,20151026,E6  ,"$1,053.68 "
WINTS40351,20151027,E6  ,"$1,760.01 "
WHITR83986,20151120,H2  ,"$4,153.72 "
WHITR83986,20151211,H2  ,"$2,085.60 "
WHITR83986,20151218,H2  ,$173.80 
WHITR83986,20151218,H2  ,$173.80 
VOLTR39828,20151215,H2  ,"$1,829.10 "
VOLTR39828,20151215,H2  ,"$1,829.10 "
WHITM22737,20151214,I6  ,"$2,751.43 "
WOLFJ39974,20151031,I6  ,"$1,653.81 "
WEINM22819,20151030,I6  ,"$1,260.77 "
WEINM22819,20151103,I6  ,$87.05 
WATKL40401,20151027,I6  ,"$1,800.00 "
WILSL32009,20151106,H9  ,"$5,299.83 "
WALTE50026,20151029,H9  ,$343.95 
WEINJ526Z9,20151027,N3  ,"$2,297.28 "
WILKJ38963,20151026,N3  ,$847.92 
WOODG82681,20150124,H8  ,$950.36 
WILLK41357,20151026,D2  ,$701.88 
VESUB63967,20151026,E1  ,$791.76 
YALIO42551,20151026,E3  ,"$1,144.85 "
WALLY10902,20151025,E3  ,$214.00 
VAZQJ42874,20151031,E3  ,"$2,097.07 "
VAZQJ42874,20151107,E3  ,$599.16 
WILLS63305,20151026,E7  ,$282.39 
ZAKAM52011,20151110,E7  ,"$2,938.17 "
YOSSP87061,20151025,E7  ,"$1,436.58 "
WILLK43063,20151106,G2  ,"$4,917.56 "
WALLC40681,20151102,G5  ,"$2,602.06 "
WILLS75992,20151026,G5  ,"$1,500.00 "
WISEM41316,20151026,I3  ,$784.38 
WISEM41316,20151026,I3  ,$55.36 
WELDA39343,20151219,I4  ,"$2,389.62 "
WHITT89577,20151026,P4  ,$355.14 
VICKD89793,20151026,P4  ,"$2,331.99 "
ZALEM42249,20151028,P6  ,"$1,791.30 "
WMCHE48120,20150102,H2  ,"$2,119.90 "
ZLOCP73069,20151027,P6  ,"$1,256.00 "
ZMYEM17304,20151031,P6  ,$553.27 
ZMYEM17304,20151104,P6  ,$143.10 
WARRK41873,20151026,R2  ,"$1,932.23 "
ZACCR42343,20151026,R2  ,"$1,096.50 "
ZACCR42343,20151024,R2  ,$322.50 
WHITS43020,20151106,R2  ,"$1,681.96 "
YATEM47592,20150131,A1  ,"$1,911.60 "
YATEM47592,20150205,A1  ,$387.72 
YATEM47592,20150305,A1  ,$81.00 
WEINV41052,20151029,0A  ,"$1,788.75 "
WILKF75238,20150107,E5  ,"$1,027.16 "
ZHANH48365,20150107,0T  ,"$5,571.63 "
VUKOS43853,20150202,H2  ,"$1,603.02 "
WILLT84864,20150502,H5  ,"$5,572.41 "
YOUNJ16174,20151211,A1  ,"$1,105.92 "
VANDS46191,20151206,A1  ,$86.35 
VECCD20213,20151029,0T  ,"$1,454.88 "
WEISA43228,20151117,0T  ,$431.04 
WEISA43228,20151117,0T  ,"$1,165.59 "
WISMR94383,20150113,H3  ,"$2,714.03 "
WEISA43447,20151111,H5  ,$578.97 
VOCES95099,20151209,K3  ,"$3,588.05 "
VOCES95099,20151219,K3  ,$143.10 
VOCES95099,20151209,K3  ,$359.34 
ZWIRV31777,20151112,M3  ,"$7,346.07 "
WILLS99765,20151113,M4  ,$562.06 
WERTS43609,20150106,I3  ,"$1,303.12 "
ZEBR13W   ,20151107,A1  ,"$2,789.86 "
WELCG44955,20151028,A1  ,"$1,524.95 "
WHEEZ99347,20151031,A1  ,"$1,090.75 "
WATEJ03946,20151027,A1  ,$496.75 
WATTB45048,20151027,G5  ,$832.89 
WYNNS93665,20151103,K9  ,"$2,135.85 "
VEDAD40876,20151027,L2  ,$635.96 
WILLR20875,20151031,L2  ,$808.20 
WILSB55556,20151103,L2  ,$570.46 
VOGTB44487,20151113,L2  ,"$2,808.95 "
WHITM37756,20151028,L2  ,"$1,902.65 "
ZAVAC42747,20151028,L2  ,$134.62 
ZITOT31539,20151216,L2  ,"$1,926.50 "
WALKB57523,20151210,L2  ,"$1,998.05 "
WELLA62657,20151025,CV  ,$221.21 
WELLA62657,20151026,CV  ,$275.45 
WELLA62657,20151026,CV  ,$932.64 
WHITJ63608,20151026,C2  ,$733.76 
WARDL68212,20151212,C8  ,"$2,621.47 "
WILLV49670,20151212,C9  ,$349.89 
VALEJ99412,20151209,C9  ,$740.73 
WOERL98460,20151209,D1  ,$677.50 
VARGA98929,20151206,I3  ,$260.61 
